Pair translation for k=1
20 [17930]
38771 [31686, 423, 26607, 44113, 12265, 44758, 72876, 2575, 111293, 100339]
kasir ['kasur', 'kasar', 'kusir', 'kaset', 'kasile', 'wasir', 'kapir', 'kasil', 'kasure', 'kaswari']

38845 [77402, 102374, 102434, 6909, 12380, 71321, 54099, 27869, 73202, 45496]
ranjang ['rantang', 'ranju', 'ranjam', 'rancang', 'jangjang', 'sinjang', 'rantau', 'rejang', 'benjang', 'janjang']

39062 [14499, 62296, 16496, 59479, 63358, 22431, 10722, 32351, 91934, 52523]
kru ['krungu', 'kro', 'kra', 'ruu', 'kri', 'flu', 'awu', 'regu', 'gru', 'karu']

40128 [9915, 42478, 23641, 30673, 39225, 9724, 7215, 35665, 12384, 38278]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane', 'cilaka', 'saloka', 'moka', 'muka', 'blaka']

40128 [9915, 42478, 23641, 30673, 39225, 9724, 7215, 35665, 12384, 38278]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane', 'cilaka', 'saloka', 'moka', 'muka', 'blaka']

40128 [9915, 42478, 23641, 30673, 39225, 9724, 7215, 35665, 12384, 38278]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane', 'cilaka', 'saloka', 'moka', 'muka', 'blaka']

40725 [66103, 40625, 41198, 100297, 12363, 51461, 26393, 55605, 65003, 54643]
toto ['totok', 'nono', 'oto', 'totoh', 'tomo', 'noto', 'teo', 'tio', 'theo', 'toru']

40919 [39443, 7239, 19479, 19456, 13505, 92567, 87390, 107033, 11778, 90840]
lemu ['hipu', 'semu', 'gulu', 'ungu', 'lembut', 'kemu', 'laru', 'limu', 'lemes', 'lesu']

41191 [23030, 21224, 15550, 20924, 11609, 14810, 33541, 8301, 23673, 25973]
agenda ['kebijakan', 'slogan', 'manifesto', 'objectives', 'forum', 'rencana', 'attitude', 'proposal', 'motto', 'options']

41260 [34680, 46544, 112708, 21344, 27318, 47310, 36500, 15574, 41088, 25336]
amplop ['ampel', 'ampibi', 'ampaw', 'amp', 'amplitudo', 'amprok', 'ampere', 'ampal', 'ampas', 'ampil']

42424 [91860, 83830, 28386, 83246, 54317, 5736, 82835, 38435, 95338, 53936]
hobi ['hoby', 'hobina', 'cobi', 'hobine', 'lobi', 'rabi', 'hobo', 'bibi', 'fobi', 'nambi']

42459 [34392, 39205, 111347, 38272, 62643, 48754, 19457, 18471, 88333, 111620]
beruang ['berlian', 'beruk', 'mamuang', 'berhala', 'berokan', 'bercak', 'bermata', 'beru', 'berbau', 'berbere']

42459 [34392, 39205, 111347, 38272, 62643, 48754, 19457, 18471, 88333, 111620]
beruang ['berlian', 'beruk', 'mamuang', 'berhala', 'berokan', 'bercak', 'bermata', 'beru', 'berbau', 'berbere']

42651 [17705, 9291, 79388, 28341, 55708, 44813, 84716, 14653, 96880, 21114]
jiwo ['kiwo', 'jowo', 'siwo', 'tuwo', 'wawo', 'jijik', 'jiji', 'yogja', 'jib', 'siswo']

42919 [6663, 61932, 44027, 105435, 9238, 94259, 5742, 8537, 7581, 42823]
perkakas ['perhiasan', 'pertanda', 'perkosa', 'bikakan', 'kapas', 'ketangkasan', 'tilas', 'kelopak', 'cekakan', 'perkasa']

44245 [89645, 33040, 6611, 96034, 46032, 42320, 4856, 92763, 37802, 17826]
ngelu ['ngeden', 'ngeling', 'ngingu', 'ngelem', 'ngelak', 'ngenes', 'ngelih', 'ngeluh', 'ngelukis', 'ngece']

44692 [24001, 45887, 86838, 44511, 38135, 23645, 45047, 36760, 34186, 49869]
keranjang ['kranjang', 'kerudung', 'krawang', 'memanjang', 'kerang', 'kasarung', 'kelereng', 'senandung', 'selempang', 'gudawang']

44947 [89778, 17257, 48046, 7857, 13274, 41102, 56668, 1180, 22185, 78966]
leren ['lerene', 'leres', 'lerem', 'lereh', 'peken', 'sonten', 'ngoten', 'remen', 'sinten', 'absen']

44998 [60225, 75440, 17189, 3460, 33417, 45020, 10868, 44529, 56864, 25502]
mriyang ['mriem', 'mriang', 'mriki', 'mriku', 'mroses', 'mrico', 'mring', 'mrica', 'mriko', 'mrika']

45190 [106747, 44824, 18542, 64924, 83122, 112404, 66703, 8419, 86784, 20908]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji', 'gujiya', 'keji', 'wiji', 'jariji', 'grahana']

45190 [106747, 44824, 18542, 64924, 83122, 112404, 66703, 8419, 86784, 20908]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji', 'gujiya', 'keji', 'wiji', 'jariji', 'grahana']

45649 [88665, 47102, 66521, 19430, 92361, 76453, 4382, 28415, 105203, 37664]
japa ['tripa', 'rapa', 'datta', 'bedhaya', 'megana', 'appa', 'sinta', 'bajra', 'chana', 'eka']

45688 [46771, 95690, 92769, 55614, 70408, 103513, 107709, 35084, 98527, 46067]
nongko ['dongko', 'mangko', 'ongko', 'ponco', 'jongko', 'mojosongo', 'minongko', 'bongkok', 'pasirjengkol', 'mongso']

45764 [95982, 30803, 48852, 21904, 57997, 24257, 81652, 48636, 95951, 101954]
moto ['motocross', 'motogp', 'motorcycle', 'motor', 'honda', 'bike', 'yamaha', 'suzuki', 'motorcycles', 'motorrad']

46695 [5304, 58103, 20014, 8632, 57569, 100961, 30939, 55385, 18046, 29408]
kekal ['nakal', 'kenal', 'keker', 'kedal', 'dugal', 'kekaron', 'ical', 'kental', 'keket', 'kesel']

46754 [88346, 6122, 30659, 19767, 55496, 34680, 28044, 49342, 79805, 15574]
ampeyan ['laweyan', 'rakeyan', 'ampang', 'ampar', 'ampana', 'ampel', 'ampat', 'ampera', 'ampek', 'ampal']

47179 [45120, 30787, 11530, 1807, 958, 53963, 33176, 43039, 35345, 29432]
maklumat ['maklum', 'rapat', 'kaputusan', 'riwayat', 'maksud', 'kasepakatan', 'dekrit', 'ketentuan', 'pendapat', 'manfaat']

47653 [34318, 34761, 59491, 49899, 46166, 23561, 20721, 48331, 30296, 9460]
pil ['pel', 'pili', 'pilpres', 'pilm', 'pal', 'pin', 'kol', 'pilorus', 'wol', 'kal']

47949 [19369, 18540, 94471, 52276, 15813, 19418, 2895, 5100, 29476, 11677]
kathok ['menthok', 'kethok', 'godhok', 'ndhodhok', 'kodhok', 'kathik', 'kethek', 'kethuk', 'kethokan', 'sendhok']

48052 [34418, 49684, 70083, 53500, 12473, 4887, 33870, 45376, 6329, 11466]
metik ['metot', 'methik', 'kedik', 'ancik', 'meteng', 'gasik', 'nalik', 'methuk', 'usik', 'resik']

49358 [112819, 41544, 71971, 58604, 24351, 104048, 71799, 11657, 82576, 5400]
ambulan ['ambula', 'ambilan', 'ambalan', 'ambulans', 'ambul', 'kedulan', 'ambuna', 'ambegan', 'ambungan', 'ambu']

49485 [101924, 65875, 94740, 26463, 18003, 26479, 4011, 14988, 34520, 106442]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad', 'mesjid', 'jabar', 'jajaran', 'jajar', 'terjadwal']

49485 [101924, 65875, 94740, 26463, 18003, 26479, 4011, 14988, 34520, 106442]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad', 'mesjid', 'jabar', 'jajaran', 'jajar', 'terjadwal']

49642 [69860, 23150, 12317, 16923, 40334, 5785, 56921, 80909, 4975, 98700]
formulir ['bagilir', 'formulasi', 'tipologi', 'dalil', 'wulir', 'cuplikan', 'bulir', 'jalir', 'asil', 'stamformasi']

50841 [91863, 41403, 29262, 33738, 9105, 12985, 67451, 51589, 45523, 49097]
tanduran ['tandurane', 'tandur', 'dhaharan', 'dhasaran', 'ombenan', 'thukulan', 'dedhaharan', 'tanjakan', 'santen', 'tandhuran']

52514 [93666, 99982, 18375, 4891, 81591, 99040, 14845, 75425, 80119, 56416]
pageblug ['pagebluk', 'pagebug', 'njeblug', 'bledug', 'panjeblugan', 'gemblung', 'blabag', 'garebeg', 'panjeblug', 'grebeg']

53214 [13557, 12514, 6822, 20603, 14677, 44856, 5296, 2924, 21350, 65162]
laci ['guci', 'topi', 'wangi', 'tangi', 'rapi', 'lari', 'baki', 'sawi', 'aci', 'goni']

53277 [54625, 69863, 41808, 82822, 104039, 70301, 49378, 46481, 48488, 56447]
toyan ['tapian', 'boyan', 'babakan', 'leran', 'toyang', 'painan', 'tosan', 'tamanan', 'wayan', 'aruman']

53278 [15058, 88839, 13670, 14089, 39444, 27241, 43050, 43335, 96706, 82025]
guyonan ['guyon', 'guyonane', 'wetonan', 'guyub', 'boyongan', 'temonan', 'payone', 'pangonan', 'gentosan', 'guyup']

54317 [28783, 92653, 42424, 14325, 5736, 28386, 54695, 77845, 46381, 48755]
lobi ['lobang', 'lobis', 'hobi', 'lobak', 'rabi', 'cobi', 'lobu', 'lob', 'lobe', 'lobus']

54463 [30997, 20421, 75790, 3069, 39490, 36770, 50947, 16659, 47932, 33911]
landasan ['landas', 'kabisan', 'fondasi', 'gagasan', 'kasantosan', 'markas', 'kakuasan', 'pangertosan', 'letusan', 'pangawasan']

55257 [54718, 41655, 56518, 92553, 72826, 12956, 44805, 21248, 92917, 39521]
sopir ['sipir', 'pipir', 'sampir', 'cipir', 'nyupir', 'sop', 'pelacur', 'mampir', 'serpih', 'montir']

56654 [109101, 45831, 21249, 23860, 37701, 84730, 76436, 79155, 32783, 19619]
ganja ['ganje', 'ganjang', 'senja', 'jaja', 'ganjar', 'wanja', 'ganjel', 'ganyong', 'ganjil', 'ganesa']

56800 [51027, 2482, 90698, 46741, 98964, 22465, 45065, 88915, 33863, 6138]
sanding ['banding', 'sandi', 'mading', 'manding', 'keting', 'sandang', 'lamping', 'sandung', 'genting', 'gading']

57003 [56175, 41403, 100738, 417, 110524, 13015, 60028, 1311, 49097, 72373]
taneman ['tanem', 'tandur', 'tancang', 'tandha', 'pangeman', 'tandhan', 'taneh', 'guneman', 'tandhuran', 'pakeman']

57642 [47477, 26488, 28262, 85901, 79119, 97212, 1867, 76066, 40969, 23111]
hamba ['hambali', 'hampa', 'domba', 'hambat', 'hambal', 'hambar', 'hamka', 'hamza', 'garba', 'haman']

58775 [53071, 14889, 44139, 41437, 79123, 45035, 6540, 35364, 77497, 91321]
gaun ['bran', 'gaman', 'baon', 'ubin', 'baran', 'pelan', 'gaul', 'tiron', 'gaung', 'lagon']

60013 [59846, 61569, 96270, 81227, 102972, 85197, 52138, 63607, 64871, 24167]
rojo ['blanco', 'roja', 'azul', 'negra', 'verdes', 'serrano', 'blanca', 'jaune', 'castellano', 'merah']

60071 [23033, 1163, 53907, 104784, 48077, 29813, 25253, 10286, 72829, 19126]
hukuman ['tahanan', 'hukum', 'undangan', 'balasan', 'kontrakan', 'pengadilan', 'pangadilan', 'matian', 'penangkapan', 'lamaran']

60949 [25460, 66913, 25657, 8030, 37519, 59512, 6730, 13998, 67227, 17154]
kekajengan ['kemajengan', 'kekajenganipun', 'kepentingan', 'kekarepan', 'kaagungan', 'kekosongan', 'kapentingan', 'kekuwatan', 'kepenginan', 'kawigatosan']

60949 [25460, 66913, 25657, 8030, 37519, 59512, 6730, 13998, 67227, 17154]
kekajengan ['kemajengan', 'kekajenganipun', 'kepentingan', 'kekarepan', 'kaagungan', 'kekosongan', 'kapentingan', 'kekuwatan', 'kepenginan', 'kawigatosan']

61354 [40246, 3731, 28814, 72367, 19611, 41670, 83791, 5771, 20083, 1964]
krikil ['kerikil', 'krucil', 'kripik', 'krikilan', 'krupuk', 'pamikul', 'krakal', 'kreol', 'ril', 'piyul']

64561 [21311, 46136, 12705, 17706, 29855, 5544, 32847, 45193, 8458, 45194]
gerbong ['gerbang', 'gembong', 'kendaraan', 'tembong', 'kobongan', 'rombongan', 'kobong', 'cerobong', 'angkutan', 'lokomotif']

65656 [79232, 32778, 94206, 81093, 94281, 42211, 42721, 87236, 21184, 27384]
suntikan ['suntik', 'suntingan', 'suntak', 'sunting', 'sintesa', 'esterifikasi', 'analgesik', 'analgetik', 'sintetis', 'sintetik']

66578 [9917, 1958, 2004, 70848, 3180, 18543, 25606, 67569, 35609, 99833]
senengi ['senenge', 'seneng', 'cenenge', 'ubengi', 'mbengi', 'wenehi', 'didenge', 'kepengen', 'dipenging', 'mboseni']

69126 [47350, 4591, 26415, 80257, 84508, 70050, 52732, 4555, 74405, 103760]
lungo ['tuo', 'lunga', 'matte', 'bijis', 'langsam', 'horas', 'dura', 'iyang', 'bote', 'pidio']

71591 [14579, 17789, 39611, 90885, 56659, 81381, 54682, 93419, 83638, 89974]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong', 'growong', 'borong', 'boyok', 'tropong', 'borontok']

71591 [14579, 17789, 39611, 90885, 56659, 81381, 54682, 93419, 83638, 89974]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong', 'growong', 'borong', 'boyok', 'tropong', 'borontok']

73474 [8298, 96740, 12766, 82576, 64698, 1816, 14996, 53979, 8395, 86164]
ambisi ['ambisius', 'ambisine', 'presisi', 'ambungan', 'aktipitas', 'prestasi', 'reputasi', 'prestise', 'ambiguitas', 'kreatifitas']

73474 [8298, 96740, 12766, 82576, 64698, 1816, 14996, 53979, 8395, 86164]
ambisi ['ambisius', 'ambisine', 'presisi', 'ambungan', 'aktipitas', 'prestasi', 'reputasi', 'prestise', 'ambiguitas', 'kreatifitas']

76812 [83609, 38761, 44709, 8347, 26176, 69747, 46772, 103492, 99990, 47310]
kampret ['retret', 'kampuh', 'ceret', 'potret', 'motret', 'patlot', 'kampak', 'slompret', 'lotre', 'amprok']

78725 [22379, 52658, 60951, 102989, 22389, 98429, 28248, 60321, 33800, 78890]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel', 'pandapat', 'kadamel', 'pandamelanipun', 'pemeluk', 'panentang']

78725 [22379, 52658, 60951, 102989, 22389, 98429, 28248, 60321, 33800, 78890]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel', 'pandapat', 'kadamel', 'pandamelanipun', 'pemeluk', 'panentang']

78751 [27089, 64511, 43691, 36278, 51344, 53440, 63890, 58953, 54450, 32653]
guo ['guoqing', 'ying', 'jing', 'feng', 'jie', 'sheng', 'xin', 'xiang', 'hao', 'fei']

80397 [18380, 41671, 60946, 77583, 44946, 70118, 64289, 97178, 93026, 41573]
bujangan ['bajingan', 'bujang', 'dongengan', 'gedongan', 'bosan', 'bubungan', 'kecupan', 'gemerlapan', 'senyuman', 'kejujuran']

80709 [32198, 20633, 9641, 82225, 41577, 39678, 52712, 27747, 62896, 84814]
kesepian ['kesaktian', 'kesurupan', 'kesusu', 'kepandaian', 'kedamaian', 'kesengsem', 'penyesalan', 'kasep', 'kasaktian', 'kesukuan']

80794 [45719, 58033, 91085, 8068, 13669, 10892, 90085, 22885, 102825, 31650]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot', 'prajanjian', 'penganiayaan', 'prajanjeyan', 'prastwa', 'prayudan']

80794 [45719, 58033, 91085, 8068, 13669, 10892, 90085, 22885, 102825, 31650]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot', 'prajanjian', 'penganiayaan', 'prajanjeyan', 'prastwa', 'prayudan']

82683 [2558, 56566, 3317, 6314, 10037, 59743, 30022, 10298, 6695, 53263]
elingan ['eling', 'elinga', 'iringan', 'omongan', 'kilangan', 'elinge', 'kabingungan', 'konangan', 'kelangan', 'halangan']

83204 [41450, 41783, 109173, 60793, 72075, 41431, 39532, 56142, 34253, 2531]
kenduri ['kenduren', 'widuri', 'kendur', 'berduri', 'kendor', 'kendhuri', 'pringgondani', 'kendhuren', 'duri', 'keni']

83670 [34444, 33152, 147, 1787, 96325, 33018, 56430, 97970, 91086, 5946]
roso ['rodo', 'dowo', 'ijo', 'baso', 'ponyo', 'limo', 'boro', 'miso', 'podo', 'gado']

83853 [110546, 1418, 91086, 35894, 20513, 42806, 23460, 33152, 33107, 13465]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo', 'nalangsa', 'pagalo', 'dowo', 'mindo', 'sabangsa']

83853 [110546, 1418, 91086, 35894, 20513, 42806, 23460, 33152, 33107, 13465]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo', 'nalangsa', 'pagalo', 'dowo', 'mindo', 'sabangsa']

87396 [44813, 1763, 112575, 40247, 44136, 42651, 94661, 23599, 21882, 111908]
jiwit ['jijik', 'jidor', 'jujubes', 'jikuk', 'jirak', 'jiwo', 'jipuk', 'jiga', 'jipang', 'gajus']

88430 [98382, 31162, 8647, 10779, 63898, 91980, 60404, 53963, 7962, 29099]
persidangan ['pamidangan', 'sidang', 'persilangan', 'pemilu', 'disidang', 'perbincangan', 'pembicaraan', 'kasepakatan', 'konferensi', 'kesepakatan']

89649 [99106, 40917, 2487, 21003, 105683, 60594, 100721, 19239, 3467, 43802]
simah ['saidah', 'somah', 'temah', 'milah', 'ipah', 'resah', 'inah', 'masuh', 'sima', 'saadah']

89649 [99106, 40917, 2487, 21003, 105683, 60594, 100721, 19239, 3467, 43802]
simah ['saidah', 'somah', 'temah', 'milah', 'ipah', 'resah', 'inah', 'masuh', 'sima', 'saadah']

91347 [85130, 107100, 81098, 81585, 97200, 62433, 42897, 53514, 33056, 19704]
pelatian ['pelarian', 'pelatiyan', 'peladen', 'pelacakan', 'pelacuran', 'pelacak', 'pelamar', 'pelayan', 'pelayanan', 'palayanan']

92160 [81661, 41437, 9326, 90081, 105612, 44636, 45638, 80051, 94207, 96641]
bedhilan ['sedotan', 'ubin', 'bundheran', 'andhalan', 'bedilan', 'pikulan', 'kuluban', 'padhanan', 'adhonan', 'dugderan']

99115 [93275, 32884, 98928, 67577, 21374, 67814, 91006, 33018, 81255, 59400]
lilo ['calo', 'tino', 'fio', 'bobo', 'yono', 'rako', 'karto', 'limo', 'popo', 'flo']

99800 [52013, 27748, 39123, 11563, 11480, 13480, 6602, 94688, 93069, 93068]
demit ['lulut', 'tobat', 'enget', 'reget', 'deet', 'mikat', 'sobat', 'anut', 'cenut', 'cenat']

101639 [95407, 41235, 45150, 102556, 101607, 17773, 41992, 33282, 82131, 8977]
penthung ['munthu', 'penthul', 'pundhung', 'penyambung', 'penunggu', 'penthol', 'linuhung', 'pendunung', 'lumayung', 'penjepit']

103278 [92106, 50801, 18019, 36712, 41584, 4563, 31080, 78763, 9610, 33188]
pitunjuk ['patunjuk', 'petunjuk', 'panunjuk', 'panunjukkan', 'tutunjuk', 'penunjuk', 'katunjuk', 'panunjukan', 'panuntun', 'dipuntunjuk']

103496 [17943, 78093, 10189, 13517, 109050, 13082, 38645, 96075, 18723, 92375]
ngentut ['ngenut', 'ngerut', 'ngemut', 'ngetung', 'disentuh', 'ngentukake', 'ngenteni', 'ngeruk', 'nggeret', 'ngetok']

104217 [16674, 25457, 97984, 79084, 1133, 82259, 92432, 89574, 102630, 45370]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan', 'kelemahan', 'kejenuhan', 'keluwihan', 'kabetahanipun', 'kelemahane']

104217 [16674, 25457, 97984, 79084, 1133, 82259, 92432, 89574, 102630, 45370]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan', 'kelemahan', 'kejenuhan', 'keluwihan', 'kabetahanipun', 'kelemahane']

106361 [19943, 41570, 87181, 105259, 28905, 29501, 71540, 103284, 111742, 9776]
pipo ['pipa', 'pipi', 'pipiti', 'pimiento', 'pip', 'pipit', 'pipis', 'tepo', 'sopa', 'pi']

107788 [60022, 13954, 20102, 61124, 101097, 11465, 16873, 3507, 23207, 98327]
ndukung ['kadukung', 'didukung', 'ndhalangi', 'ndorong', 'ndidik', 'ndokok', 'nyengkuyung', 'ndhalang', 'ndhesek', 'nduduki']



